"V1","V2","V3","V4"
15.7269845413292,25.441347643915,42.564917233653,79.965418837783
10.9991686938611,25.6605501237783,42.2789930938708,70.4090762698738
9.8124531922247,24.4898439416761,42.7678304144303,77.3866682445649
11.7046857384198,21.9811330221858,41.5411922730337,89.3117743856471
12.3552742960412,20.8877959540581,36.7020793748142,89.5280983687657
11.6594663184239,20.4244792614286,44.3596179177735,81.1853068677398
12.1634845907443,18.848335947834,48.0347459376994,75.8547504648835
11.6643232427595,24.4398591043181,37.5278914651886,80.6663225693416
15.7104162850201,25.5633999866207,44.0559563844495,84.7873945176035
7.28041512632313,26.5657196101943,43.9701850904436,76.5599190347092
10.6063054413801,24.3447249424942,38.6850439039567,75.6495842208919
16.5608654740048,25.5721683718793,37.5199752283673,86.592152990441
11.4503985007287,25.2253741988212,44.6167477060532,86.1806039717264
12.528067993307,21.8591963833577,38.0732315166531,76.2023496163552
15.7231288789607,29.221202549822,50.4571964810273,77.1524141148303
11.9563828834524,19.9678108489178,43.8517877545719,80.9069727301701
15.0373109518546,19.3133923433969,46.7246790510157,86.1867654697509
13.4168453074489,22.7847535301684,40.5716986175334,87.3233823604187
12.6082452087225,21.4571243434453,37.9341844476987,73.4176311801855
12.9719745446407,21.9778107662486,44.1248352777558,79.6477728293181
15.886104933957,23.767926023689,42.5842715498189,80.7614052864386
16.7684036795289,22.6595477553338,39.9687455607713,78.7513582280358
15.9254128320033,20.9114709017573,42.9928222212005,82.0046744310589
9.89941083167943,23.6421266725384,41.3138784995667,83.3511963332503
10.3711945139794,26.3506335216006,40.2608839205622,72.297624765666
13.3916970736697,22.0933581013158,45.1898973015756,82.9642707334549
12.8660274023864,22.3932081777885,45.615634334743,79.7038001597408
13.130262667641,22.0224038701985,43.2634263893366,87.1753394864606
15.2395822783486,22.0470265513986,41.3020265777404,82.8097368526159
14.9834071148143,25.4830811052213,39.9676913272968,78.5688565466732
17.8207786234827,22.5897260340206,47.7244721448686,82.8709251922564
15.5087309152367,24.4315998117531,41.0376436205487,82.1389908225767
12.394000767552,24.6477753635017,41.7732370207735,88.8230186370919
15.089726306369,25.6472333113976,40.5987866217855,77.572152773399
11.0041277930155,24.765678308243,43.1328647168651,85.7901709010271
12.7132865953738,23.0804863496458,38.9888448201547,92.2554831094703
14.0434096294594,22.1960384670464,46.14334339538,84.5239646492445
11.2964011395534,25.8603357421686,45.0437169083105,74.8376663779851
14.5594441942933,23.5685949376304,48.7927344094915,82.8528807536527
11.6242953855487,16.3190817871783,45.2606693249687,78.8331647844026
16.4993602209572,25.3629984406239,42.2041094447559,81.2107099225161
13.3774537534178,22.951072992553,36.0307776091853,76.1333587237512
12.636591866916,24.1305900247635,43.39916668706,77.4589372141633
10.1135527221811,23.6979313916047,40.9788370570215,90.0988696184279
10.8377074082718,19.9132240489113,42.9684030728942,83.5050472492258
11.5530536665012,23.0331389786045,40.7289718624377,85.5488575784803
14.3518839217346,20.8376172862665,41.398342236084,83.8840657751122
14.8896035996654,22.6773065363807,44.9801360886482,83.5725360385265
14.8586964909228,25.4694745610736,41.8933043871199,81.4132862404952
17.0566579712135,22.8777163864542,40.4816067560662,74.9810205707818
18.2341671902124,22.8315546264221,47.4786767492433,86.1736731796497
14.7672411100045,24.3097556900554,44.3855043860105,82.0262650544267
12.4360560391407,26.8131744523778,42.9936827494457,86.7694529427971
12.2753808191268,29.1794932902658,40.0992453364344,81.2852133664982
12.6971866738539,24.4291362350597,42.4848959249224,84.6695049645607
15.8634138401438,27.5161443875168,44.7641159918034,80.1105965610935
11.8859150593436,24.2410732041016,39.5880891572905,75.6337980798277
16.6886708320111,22.2866685458991,42.8381932352831,76.7733947853995
12.4540733952966,19.3133094196903,43.8294091472254,80.5648029208442
15.191308998926,22.6044990384522,44.0625286476426,79.4163438404639
12.4911314615269,23.7039357976992,44.1281148954303,82.9033882957121
11.2366189698929,26.4732340889756,46.6591270485912,79.0917414630127
18.4147565777562,23.4184531510284,44.1025746535032,77.5537501138626
14.5793460160332,18.8787244525038,45.7060117697734,83.1315113633569
12.5351097693764,26.4662689238934,40.4948131408195,86.7590326942654
14.8056842799395,24.3610697738765,46.7079358837289,74.641405955702
9.43058883936181,23.4252610855653,44.7579084972976,80.0407623713317
11.5517151826795,18.625552882581,42.1616165172222,76.8011575695816
16.2890589405214,28.2972572764717,42.7932210779672,84.4739318707704
12.620577041327,28.0925803267333,40.0529480933038,79.6298088054374
10.2122270131312,21.4298328547513,46.4461895780715,92.0718679150341
7.90885626512024,21.5769026907693,46.6793874939933,83.3093923694975
9.802004236962,25.41327001126,40.5345441333803,74.9066544019331
13.0378823940225,19.9199406695899,40.5555323332276,82.3112884930561
13.235904882837,24.7485301492154,46.1419167403941,83.1880284445572
15.884774089965,26.3360346628095,49.3608892125483,87.4086025910642
12.5984979200078,24.0637613363013,44.3521207290165,78.9763959867221
12.7972271546912,19.3160783192257,42.5237328112486,85.6448775412109
12.8818120565666,24.0674553640609,39.0131574620792,81.6442752611375
16.2844686603877,24.4854131656062,46.9225084872065,78.3551514525457
15.067290717091,22.5262471098726,41.1456055008506,81.8435721129446
11.5004486341272,26.6566053209863,47.5077671095825,89.9254141505053
12.3131434479142,24.6429432285806,46.0134851529261,83.3123936274481
11.6448849490334,23.1220681310509,45.8733784844676,82.791359803496
16.9294509119714,20.222618733359,39.9615080879374,83.2638297508775
11.913206733977,21.4962606365813,35.9317310884595,76.3337126215242
9.41190171459389,25.122702077186,38.6814890911922,78.7012101593525
14.1986714373882,27.6199685915318,45.936661392907,81.8645909798564
9.73833282174226,21.2970546329958,49.1368300906287,83.0293880740298
13.3701594814308,22.8841898080489,40.9029654545243,78.5051614171352
12.8037093708515,23.62541912417,34.4193862710468,81.0600201498394
14.6674623508521,23.9054017419474,40.4908045591222,81.0493319865541
14.4193338218454,25.3277045273759,44.3888007053844,75.4556158744462
13.8618773064493,27.6626005451654,44.2128887773224,81.7411330630979
14.6653656941253,23.2463310434159,43.2058936302172,75.7418955146932
9.84017249463585,26.3943303519757,43.1143531044851,81.3112994042888
11.150146261914,24.3815069167378,44.0947531211366,83.8713134889291
12.9111425806416,24.0826833174763,40.6191303289545,83.9548528320148
11.5590120838906,21.8864169811123,45.167827457611,77.5922115043344
19.3466057828832,24.6180520886101,43.7454366622855,83.2886510614141
9.27667770024463,27.2464404359828,51.9145239307257,69.5596056713372
12.057173205963,24.0583709567164,44.2719583192094,87.535019663881
17.0350580951407,18.7852616509628,42.7220695285724,78.6813412247026
14.2771407194844,19.7655969925596,45.0420976647576,73.1089401649982
11.7488724415723,24.8629750774747,41.3392502755907,81.9357882664842
15.6293739331947,19.0142278976068,50.0658293925233,78.247997051619
11.7270689432249,24.719469122706,43.5513075792847,72.5038005719802
8.13672854418782,22.7987809103792,42.8635190385697,75.9234195723659
