"V1","V2","V3","V4","V5"
0.590817610420151,4.19171193245577,2.80748047920535,3.2828195298811,2.74865420969854
3.57208673614423,4.66319443171004,2.88536005336347,2.36653338707264,3.08016019032701
2.0478906047668,3.34571785646335,3.7041093588105,4.04472630058767,2.85843183798043
1.7998829166375,2.54929842179505,3.75344759988902,3.90072627168818,4.37078998351835
2.47995816218457,2.90975419002865,4.21259587897111,2.26958388211814,2.48366660226509
-0.161721499875297,3.89380214372469,3.83457712020591,4.2726818787969,3.91903273257035
0.784155503969349,3.37514859036443,3.45188728859893,3.51991195111297,3.56881457039862
-0.692586539044226,2.91397328639086,3.33184559163685,2.96187213246886,3.49519457519871
0.688935162418112,4.22418738128153,3.52984616303223,2.39643422105213,2.77377857730822
0.416357141526635,2.49737510642951,3.19270238653963,3.35524500772378,3.51277141184341
1.04045308040358,3.08379129908258,3.46405133894366,3.5119459266072,4.16464349826729
2.01289550790577,2.49246849532828,3.72175109756012,4.0250284270444,3.1579439246334
1.55051407694637,2.20186357929467,3.27447691291133,3.30903102573094,3.8971782278681
0.469354214151839,4.94734374132238,2.57777834547732,3.84441442103465,3.11149768986954
1.64164677279078,3.8528659378034,2.2101310031195,3.58571951036219,3.29157874580159
-0.41508834617905,4.38755204900272,2.58066670519727,2.64332647673804,2.98811506198039
1.37535755790458,2.61722270315767,3.45776290343915,4.3701594321149,2.76152044455276
1.94817601574207,2.12303876547091,3.37314700821568,3.76731203306446,4.06759993634708
1.70586672095851,6.30142889338458,2.70800388665229,2.71465413244256,4.1343418438615
1.0496544512358,3.72915560754444,2.81805655429342,3.2106289989262,3.34750396070206
0.782882991555908,3.52944146242005,3.86928822414095,3.83306713705328,4.87040778719942
2.17151101484952,3.61593415855741,4.54167834297938,3.46691932929502,3.28932469041753
2.82452836213093,0.906965424458627,3.40521839039284,4.01478441606209,3.28671418200475
1.89208338895961,3.91914570497054,2.81174655491067,2.66196253726338,2.85970615037936
1.71528810862344,2.80450028452967,2.6144322847752,3.86056907310466,2.31181963001708
0.13684966745112,1.00939441772733,2.82199632296552,4.15944581557909,3.16129924787831
1.18710651058106,3.2557719853194,2.88379009947891,3.52173132999629,2.99641538687911
1.18047566351118,4.50398601946178,2.90989380112306,4.60360794199335,3.02852582171899
1.37150822632511,3.20861016511676,2.57141994322186,4.17547920004385,2.91824471832106
1.24595878207303,4.10518433372137,3.3751458171778,3.40210490909617,3.76294383826299
2.4289188368172,3.73645033764896,3.20613722510089,2.80673661092139,3.41341235660025
2.7447202401572,3.03631760008443,3.49366528693663,2.38938734970331,2.83296916653174
4.02405754114369,2.85918654696217,4.72730116340765,2.92426879004302,3.73866106508429
2.48195870281187,4.64977243633482,2.86429321373954,4.0392845014855,2.13167515621353
0.948471518839644,2.84851065300164,3.87909613265382,3.08208029865702,3.29802520090969
0.883459226705317,2.22861916590778,4.2466993845156,2.99214181939232,2.37766343841879
0.62685594281635,3.82510185254222,3.33318287923747,3.00367537623159,2.61913762347518
0.303139387109041,1.39704913507805,3.35827443681083,3.49993916135175,2.79190794117872
0.184592654326735,2.57538386060633,2.35161324549819,2.96085411346637,3.3372982079543
1.34658204241494,3.84263758584894,3.90806219301018,3.62900292836984,2.87077884875576
0.250964967323384,0.994147865666526,2.78126366287817,3.74285156016205,3.59036616798948
2.43031740313338,1.12450138617252,4.24617294554014,2.58384551702995,4.74842886636546
-0.0323363693929302,3.21402590339533,3.22069726123566,3.86994249783785,3.00186378557701
1.51191558519899,2.5951222970288,3.77437489293441,2.99606022609242,3.11496825459107
0.549345024343139,2.95825753498646,4.49210707663977,3.66261505370451,2.61268326274557
3.00144712704022,2.70079270044329,4.14536797066772,2.56420279603936,3.28036564152286
1.1581859282639,3.87987602654315,3.36104508974931,2.43449471374841,3.50058738463286
2.46134565375431,4.59237659358403,4.42233060211892,3.31664539296405,4.28594052266251
-0.834826678687058,2.28958313425848,3.37531594147883,3.50220040563065,3.3563045556033
1.14251821018147,2.99596552490378,1.45200104269162,2.8564658334161,3.69159305918844
2.33612992749858,4.06124200329044,3.50671618139959,4.17388474138897,3.64152106524376
0.519062657276217,2.28378906652908,2.33497118174166,3.73524405525245,3.91866294853583
2.4771216482839,3.95172463594302,3.0767334975053,3.39387431311853,3.7698988491967
0.995364475153436,2.26684203839721,2.5732514559653,4.05569469104671,3.46370303551147
-1.08048453549996,4.17311710065596,4.04554516305526,2.91554718835223,2.80376203655769
0.781930705979237,0.994994869987725,3.47897570453822,3.12007954315936,3.3481550370215
0.611854415381084,1.25420043471482,3.42530662910792,3.43507844747071,2.88028960364106
0.106319108104518,3.01970904386865,3.49009031141776,3.31987790247661,3.53417755873163
1.5853722152955,3.83774706270261,4.50210708076201,3.50047912947767,4.22551877011774
0.691269383667244,3.87028782110767,2.29279342639712,3.28805710460585,2.46629263943825
2.53024101619004,2.28569035024902,2.71959442451179,2.86185023995725,3.49550952791093
3.18708699995302,4.0570624786067,3.55181430667044,3.97613164925672,3.78367710495325
2.30775522642761,1.77390899355999,3.02387385236634,2.51207264885874,3.8110243520216
1.51995173111988,4.2939091537005,3.4821019976394,3.70039941979514,4.17971477643952
-0.840076529062714,3.2810779934349,3.58050934719295,4.36523075240228,3.15654860744514
0.50879983039174,4.37992361395147,2.37479905972618,3.23761952628193,3.67198025813847
-0.804266215670869,2.84652910659684,2.98343735589002,3.43157322072011,4.42960825990657
1.79695303599634,3.84203691597316,4.94573022719072,3.50676997350279,3.2359991577028
1.48837186586036,1.96094041418085,4.16151025836055,3.71578862166542,2.79764819858789
0.183542938143905,1.763856229091,4.66569516876577,2.89051307619382,3.08184526749976
2.66436824831829,2.73378703878747,2.80809443422246,3.7464855389443,2.7485041016774
2.20933681115901,2.40032674734097,3.24476311598388,2.80555837605379,3.90804983695479
0.685273320918474,2.18030831122535,3.32593796218002,4.55349351719348,3.25967302464744
0.278373684851521,2.80004716211007,3.36346241022412,4.23205157055845,2.6017174258051
-1.05504434527058,3.24142826515866,3.5250267758927,2.79195718702428,2.14381514858069
0.794609239533257,2.27200231323833,2.78136877369281,3.97593903639375,3.01900041919992
3.81378557118321,2.79370696330689,3.57901615980609,2.91469599439207,2.16716503680897
2.97421327259342,2.8643662885311,3.15383118410604,3.83438526180962,2.79498467492204
1.00502802846238,2.72139412916195,3.06977410109014,4.03796871021246,5.30160310224738
-0.336276996301635,2.06262887432357,3.25430454367367,5.02554319961727,2.19927889665566
1.00973117898559,2.2891802589562,3.44032223102618,2.68798203574345,2.87522991498341
0.351659751142937,3.61340288116562,2.4291283352482,3.39532100678464,2.73229387228082
0.465304169055457,3.6078773175874,3.74453055973857,3.83258678486551,2.5833637077537
1.04594127920697,1.67376684351606,3.64154284664468,2.88250667635211,3.36645432903217
1.41340327508108,2.68458246811135,4.38439244490412,3.21445038960068,2.86911989029778
1.67808207973055,2.50482313513982,3.95195156489098,2.51724538013237,3.42146146632583
-1.38859538337041,3.59286766016891,3.12799885865955,2.71121573652309,2.66761510365797
3.15571369555587,2.29992921169543,3.43170422443877,3.24146076928273,2.77553120561387
1.74814286212247,3.53413563184964,3.7646994774027,3.27402264460642,3.62565793165696
2.19318335889599,2.0144093563993,3.79531020184647,3.28676112131763,3.27801884799478
1.35522355292791,2.1655914772047,2.25016531047481,3.29085331239162,3.10292288303624
2.42521192642569,4.25611175164566,3.17897543071016,3.32860361846768,2.5157573070921
-0.954356705578998,3.26786658975805,4.18003761202103,4.85894013834775,3.58064746586495
-0.612985438561574,4.0948710037196,2.87661643306118,3.16270115223069,3.57222102275542
1.89809753433512,2.70157433331682,3.44651235958589,3.7417314735316,4.20498894612279
0.333304344793525,3.51342692191367,3.69983658068389,3.41416755054361,3.9227254619391
0.945245265811451,2.72004676019723,3.45664052670634,3.99274911865089,2.78901045877906
1.64819366479534,3.52380503077836,3.54340183796103,3.24298108324115,3.55540017958728
-0.505051172785312,2.81803572847348,4.06347967241433,3.02333604443521,2.59636683842463
1.56502450243645,3.55281165614471,3.12562014053991,3.3487015393157,3.25950606709872
1.97310928628209,4.36372209676491,2.8526156446839,3.64546433331436,4.70065538828338
2.13120247224412,4.03469420168543,2.75620755651378,2.30363391452164,2.75698945184842
3.79797595196085,4.85604066293082,4.00078198566799,4.07378448064743,3.5165388979379
1.82493781711767,3.05641097018252,4.45586888922396,2.6921571454817,3.40394542204124
0.290163497012879,2.88449071021788,3.878890695914,3.0025114583688,4.26800001279846
2.29253286575918,2.97188322219845,3.93479763687397,3.08885652396168,3.07585410635054
2.86138562520035,1.31873428098882,2.95486816254722,3.52903774620373,2.35772211052837
-0.312108053276865,5.25763631400888,3.201290745182,3.35216248359966,3.51756698431073
2.33725212565812,1.16958609368655,3.58310257642494,2.90761177442674,4.05483115908253
2.03245153204946,3.5324973381148,2.57561115812469,3.6100509063083,3.36294869863811
1.30399217289289,5.17739241167491,2.4687202630771,3.63169107473551,4.84800792867101
-0.0978849057885408,3.9745778999837,3.17360262823194,3.81726149422508,3.84829253509717
1.73153856053631,1.09058432799771,2.87667651445093,3.14292721813188,4.19047892453567
0.715177599112682,3.26195754793405,2.75164943332866,3.9148868982344,2.62832929134016
1.18097954737513,3.63272969049908,2.74352730453979,2.17648906231489,2.97029946598246
2.22426881882315,3.25394361440464,2.40788555275429,3.73280916220184,2.39743258374034
0.631458592061122,3.19774138327071,2.6494418933651,2.84028160973534,3.54619326550006
2.43064373595067,2.49574620296025,3.53689535616478,3.47420194188334,2.85814503629328
-0.394619948527903,3.88035769382205,2.41918908247637,3.73453320341811,3.51222827806764
3.10532245766799,5.0475103974525,3.46202861590696,4.23399336737298,3.47652376878793
1.64858210427084,1.46848391085405,3.09394981855709,2.83535188080624,2.55124954540513
2.28560991936081,3.58598934088305,3.15460443067667,2.65878965800702,3.24783127004236
1.01619495085358,3.2045651579065,3.99900353144684,4.00959891730116,3.63947385067264
0.990450581530525,2.37317618597983,3.53421570805263,4.15148151742717,3.52360242380984
-0.266599819076856,2.3320292953672,3.92103057879421,3.00960604374512,3.65646329108346
2.84910318169781,4.97024559760744,2.71265739536055,3.05959989391135,3.52769428230981
1.05236078297376,3.48345355208484,3.09829298985892,4.11012948744581,4.52328664918585
0.590750775397832,2.93466647163491,3.13518494967355,3.19103144956483,3.48183145885174
1.02476462171848,2.99826371799068,3.46608981504465,2.85114327673593,3.59866261969642
2.23875635127351,3.53438270209841,3.92923192234424,4.16803829352017,2.97005614410297
3.25679652257591,2.62711398388317,1.98407568435852,3.56852439084157,3.14242107992397
1.58098539403312,2.90250347230802,3.38621224147343,3.44647367745445,3.05258109104636
1.22605454660328,5.63868119512851,3.30953641726583,2.6240058514221,3.67814330685939
0.300971281408067,2.00053099142187,3.63660979476307,3.11277058918528,3.63424389452
2.25653098895734,1.92778106272744,3.01758144518418,3.12015952160328,3.5287229843251
2.91718422707422,3.15112799733054,4.04603981547564,3.75815540905501,2.938295046244
1.77192317524377,2.48360114437514,3.27399851546097,3.65532327065422,3.0659906181445
0.771390180461654,1.73366426844014,3.29584440396842,2.89224030342178,3.73483745144533
1.61670486639402,2.92688724857696,3.70095442538476,2.48836953009712,2.95039652632025
2.77375661193917,1.45511922797507,2.43866956482244,3.63675942397743,3.60370217161715
1.36436558119036,3.69984570233354,3.77800957421618,3.20648558826381,2.61479434301399
1.71828688064655,4.59746599356378,3.20717553500898,3.62333588521343,3.11823265562256
2.09921645612981,2.92931471934928,3.73235731209885,2.7979889210593,4.91472625769597
0.0374575198083349,3.48520577957977,4.24022676099541,3.54218251431987,3.30227593460624
2.77795811389791,3.1724580916502,4.03663481516524,3.96687415537909,3.31222297384062
0.966032377099605,3.63220011933254,3.50414709471959,2.86446292159736,3.19646845972978
2.96967667027036,3.06220186842696,2.90366115958779,2.95677198702002,3.57760901196916
0.625158136128426,3.46801221460303,2.85874012552203,4.95998207313923,3.34939333872315
0.521873586840868,5.29576194409804,4.00373168998001,2.9405602167711,4.05761205912649
0.129463231854825,2.97673690630623,3.65835984489065,3.71069444149344,3.70103663370551
-0.321570552334147,2.8586734276263,3.56062042541374,3.26651684234471,3.8218448832011
0.149136171573039,3.15112400652212,3.4011853252746,3.01593413906515,4.08697581139344
2.24090884212777,1.92204988469508,3.44229351896261,3.2038602609428,3.14496101349448
0.211871394246364,3.35995759043148,4.03611559702545,3.48026284469335,4.19488086865563
1.54845688573849,1.69952893593444,2.52916293782631,3.49262041412569,3.18287847441677
1.80006720108457,1.70281660475933,3.31436484782774,3.6465458542616,3.13157362524235
2.02269555122789,2.31424529351334,3.88795377788204,3.18033648105809,2.93259146437558
-0.284819636656547,3.44809879684973,2.61455757082374,3.64423338562347,2.09992871490924
0.334884008623777,2.7755583670361,2.85129630431648,4.39990380299624,3.50914191432789
1.42955891962615,2.40658337518688,3.01202078306035,2.93748693517467,3.08946947962283
2.69924935415719,4.12430226917455,3.7178268003497,3.3696059928401,3.39249932522378
-0.440805582836098,3.14949849081706,3.38961618955528,2.71618355049066,3.59444910381612
-0.91895560303332,3.01583233024253,2.46039524824915,3.43733338855339,3.52509445440073
3.18707546848909,2.71068562591211,3.19372997228227,2.53281945902318,3.17185690139747
-0.244214375283657,3.14470246001484,3.84056096263161,4.06629876798179,4.04210518620075
1.99117559909186,3.39525536318921,4.21705915179211,3.22066045170515,2.89832052540836
-0.561104736151614,3.18127806787837,2.27783658401709,2.52761786015124,2.73814504365411
2.63830167161374,3.00258375418478,3.73901013979138,3.11169745925242,2.57322464550518
0.32208763986408,2.92694396630917,2.83547702543239,3.87259520781705,2.96682897939126
2.9151645248697,2.37905155751549,3.40445385649422,3.28878811858966,4.02754153259659
1.35836615908109,3.87448110305597,2.23067180673507,2.50296397371118,3.75148045936747
1.41382876820665,3.48718691981595,2.99297436066406,2.8003661739256,4.03153759995911
3.53320737520914,3.25030939402615,3.43772937844644,4.12683706003005,3.84532003231367
1.41120566257411,2.95751672874713,3.34804882421733,4.04718671172183,2.76927242483494
1.68549955652968,4.86927636495586,3.19209730145886,2.90055354096853,3.03230260590732
2.23029176691901,3.6592019700381,2.90959019444333,3.7161422474538,2.77777477146263
0.610154628835072,3.13161446316484,3.22815332341696,3.76773658952421,3.95306621809461
-0.00422251757161969,4.10442048538755,3.77873038129544,3.60404652672994,3.2012396806004
2.68796253067238,3.01237851267442,4.37270144331053,3.31030069588881,2.41343759993073
0.503602740787156,3.06825794993455,3.4309370883761,3.70107837715314,2.87273571455703
2.33453019604471,5.99590218629527,3.19270870606318,2.51423345965504,3.66047226368286
-0.43358913735479,2.69112255242192,2.46897960864809,3.65015470240007,2.55515315801115
2.31279667125897,3.1847780286733,3.35544016230097,3.35936359047572,3.98781643043429
0.83434395652021,3.37936315751651,2.94136520850696,2.21181554190193,2.81788610274092
2.70855108506807,2.70339380247047,2.25900578003119,3.99858757569272,3.01512943496319
2.27520124925559,3.08270709841731,3.27714105728067,2.62265252363473,3.43521268185931
0.0731191318300878,2.31665982849614,3.44488859792571,3.20969290826433,3.35954670932651
2.44242643065324,3.70434713563931,3.62263719166487,3.20446678467105,2.42480817514752
1.36838998854836,1.45339168664779,2.96019416956105,2.87638828926802,3.71276034423312
1.49866635847031,2.07172200101896,3.21919313524858,3.3454858375992,3.24005389178873
-0.1153302041645,0.541393840701965,3.29024617135823,3.07058623193763,3.19135698453646
1.11960857085965,3.71021581610908,2.90326127917583,3.13074947703493,3.64052888287519
1.1666649961314,2.47129118866894,3.5884669331446,3.71215772888701,3.83986716027076
-1.01908548019324,1.69547044154506,4.21979141747233,3.19534196430782,3.73723559611729
1.18938124993362,3.23450969377518,3.02631088773072,3.52950043661769,3.83362015468931
2.1378960832378,2.61726815213919,3.87303521142456,3.39870415910614,4.18307952646999
2.36934393750546,2.07807249593855,3.74735627131938,2.90768207606464,4.2486060542546
3.004362443483,4.78883117200041,2.49475218092555,3.64136982096178,3.84081470385652
-0.530088816320438,3.66097931320724,3.21381221369059,3.46852909260847,3.27675292619601
0.740445783689938,1.07439768021618,3.49700566227171,4.0645970120542,3.05772302527959
2.36750105992876,5.60386215801465,2.42263393512851,3.67849577384839,3.75170158974256
3.92664656125717,3.58479341300249,3.18260814530524,3.88177996242529,3.44974747589108
1.65831155963787,2.91521192576493,1.98846577781125,3.43167123860747,4.99188399036171
0.789679814496895,3.68379803835238,3.13532017988827,2.61081221318333,3.23191969544491
2.08365002199462,3.11660954706002,3.10050226626424,3.01670701655873,2.63613608377298
-0.00378353772037482,2.31928906946941,3.0190514544521,2.37502572937697,3.55093567246136
1.45933908166017,3.33895381671758,4.05723747925801,3.02019680979704,3.60752978679706
3.0739543499063,3.4860298737137,2.33651478549292,2.94167337314246,4.18321510079964
0.388678181870342,2.15826337936087,2.29140013455488,2.64005348082667,3.61606291144188
2.09546203976893,4.69521984207543,3.39808525203824,3.22130671602881,3.30240773909581
-0.855530802330356,3.11987551770072,2.46017751577611,3.58634995293768,2.43100969437029
1.09105221500049,1.8849943564702,4.30727223925357,3.47958207963999,2.52768783352098
1.44319110480899,3.60396431531308,3.84335208131949,3.27370113149921,3.30716831564852
0.800579061907372,2.69586588111523,3.00042850738056,3.18093310038492,3.58283294092599
1.30071985237219,2.68832140553246,3.66947458944377,3.03682211547752,3.29535868968449
1.89146196599102,2.03706128117427,3.28200547813337,3.08419740605132,3.48087315550491
2.37198732843338,2.27462165780862,3.3548366779915,2.93546268870604,3.50430288195424
1.16430448180064,2.88286223297636,3.75471446439689,4.90406009698009,3.27576134649385
2.1498921459614,3.02830572505517,1.70441515439398,2.93848083113311,3.1877174891435
2.00309751346756,1.00228728198053,3.33237346544976,4.1406684694588,3.22244749087373
1.68579132521353,0.19361856712209,4.34269032070752,3.03537899500808,2.97167004780003
-0.681852173454677,3.78333508794978,3.76306330014249,3.09533026228294,3.11613496405763
1.12772791662853,2.5183769947551,3.1413020430522,3.13153214038677,4.49587983413891
2.41761387844702,2.84012196092728,3.12174586874382,3.87845093292189,4.16962505143584
0.983070051554527,3.49723607668871,3.71388820892387,2.61210655158173,3.04177669606698
1.42940967663769,3.85864513657694,3.2454037053921,3.28761526178307,3.11100480176575
1.31614681184385,1.71306127136595,3.42474866096737,3.47474307468632,3.40579197458369
0.164462386546422,3.40675479060943,3.67191721323026,3.51815370189172,2.91440217149806
2.12775180443012,3.57109360411275,3.38032894645866,2.72802109751576,3.95116480566905
-0.258187279867736,3.95742272024668,2.82995547885572,3.14170495356621,3.62838018035374
-0.464868486356097,3.30009442112828,3.09089816087838,3.63086953384916,3.37980319494401
