"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.948278161012268,-0.184335263260546,-1.32189309971133,-1.82053403414237,1.32672071587717,1.46875321987917,-1.72265655068926,-1.61404412524409,0.0772888560157254,0.650585578896874
0.769788650186782,0.990157739721895,0.0191507903577472,0.597187181218465,0.67561276964268,0.517721249596766,1.25086335057267,0.854773040707593,0.970574922209863,0.916301948354282
0.184144125354638,0.35675646327178,-0.256260615797447,-0.307200644090176,0.0853801601800703,-0.10913795893498,-0.298472782051103,-0.293660480119359,-0.951706714523622,-1.01951942171529
-1.09438035101799,-1.8923655629047,-1.33848173838763,-1.59973403684724,0.0203502606205002,0.0608860705605763,-1.15448866338209,-0.568478739575784,0.0852281055791748,0.174930071794142
1.76642883248729,1.09742172407829,1.2641045102085,0.242752056647436,-0.976439369890629,0.780253529377234,-1.27762590775138,-1.32601323093632,1.33743545297231,1.85349400981939
-0.387484991328236,-0.404921382910888,2.89207455798102,2.74135142238772,-0.162597092963641,0.350276120248334,0.298800059072979,-0.146388640149065,-0.952340142784064,-0.827867667558014
1.0553513055083,0.553038630972318,1.7501015099791,1.69993718574989,-1.08236823172429,-0.998101500156013,-0.994816467495711,-0.348362454791623,-0.00795795034048266,-0.214101346940993
-1.71371073036208,-2.50044382046331,0.355730439647214,0.223470919674678,-0.399218432093844,-0.404429551953205,0.22003981991759,0.389721482355221,-0.672239178583265,-1.25946108155536
1.36572389372005,1.17979100735363,-0.936558983902956,-0.492304797854095,0.416258908783428,0.224928378769759,-1.11837438994032,-0.797387446094466,-0.466866413233665,-0.830456545321142
0.855145958555917,0.76018770218661,1.74372898979542,0.303303849615507,0.643271627784814,-1.13295579023262,0.866515412262426,0.683682217838544,-1.0144414851731,-1.26038447630973
0.846411503997565,0.725671140493338,-1.09531138133407,-0.600564230819062,0.820716463504853,0.75844501652967,0.871903842964187,0.837321449076489,0.0868583260426005,0.118052142981663
-0.646422063467509,-0.299077981530754,0.940957840317277,1.58035901806878,-0.202804786948961,-0.456144803374766,-0.98478320972251,-1.07606882388623,1.62489079240541,1.95878922545305
-0.707182658933839,-0.527765819491872,-1.00463653059694,-1.24272421076143,-0.0160213402622587,0.0879568241291836,0.592912600530114,0.409533987638926,-0.216152523249692,0.328373797756066
0.39780015123797,0.962467556938095,0.81075502631737,1.27288941234188,-0.527186401375616,-0.78214766785581,0.262424731036085,0.132075511162406,0.695817933549708,0.746915116619244
0.636934355173119,-0.366937055928174,-0.353998478075616,-0.38743397379144,1.30323608632702,0.988358745168924,0.0752800500602017,0.00734201775142593,-0.599749760328197,-1.01516756625675
1.71174602533084,-0.0721352873199905,0.00240993870616751,-0.35035622663877,-0.507913913193441,-0.229617476777826,0.344362085688612,0.28795454722678,-0.788096626261738,-0.65619211398968
1.16329537421431,1.68625715662383,0.0746320339652738,-0.0418943717303298,-0.63991014644699,-0.502363670878697,0.479453021007735,0.224498570802437,-1.07719169995749,-1.1011044154154
-0.445684123230822,-0.475678804758535,-0.252690990044762,-1.34712467483151,1.38814406392241,1.29058076044607,2.44464769972395,2.20331511400851,-2.07851645929714,-2.47891977170559
-0.223078193950405,-0.335631927049485,1.29534673402303,1.02361810740916,0.604660708838795,0.691206405483222,1.23902627552117,0.742909111890052,-0.574432410587543,-0.905514481909725
0.723459134219219,0.504870910876897,-0.920270789323913,-0.996727194909294,0.348002001296764,0.696057430078268,1.78822068381851,2.06124252217035,0.0669423237298782,-0.490502952301807
-0.969495396209964,-0.204643696525957,0.0188836785523108,-0.176862308337778,-0.461567095494687,-0.832081309802869,0.85758511319237,0.366466710680951,0.244371425687357,-0.605631857188843
-0.0960781586836119,-0.37415927705925,-0.58461241842002,0.289600713223333,-0.0711490500154247,1.27731274593828,1.34086707007839,1.46677937198409,1.07763734275571,0.0136296366045415
-1.10796753875108,0.423575691186225,-2.77742461099868,-2.71906071225919,1.4521861424179,1.60924936875545,0.376559978860702,0.778782358206912,-0.282673204106413,-0.718959056830947
-0.538731317448673,-1.10112169241758,0.0306941392272507,0.193317626917948,0.348429138310636,0.0367143925232516,0.551212108326389,0.605869597872669,-0.115650903912768,-0.451155588726777
0.276519655404906,0.449513351342016,-0.230281780812319,-0.254462288940249,-1.64542585155871,-1.61399851259892,0.186939171638576,0.180268897148957,-0.0716228392890373,0.0927377317956869
-1.39352626456831,-1.43413704081719,0.70465450686621,-0.0567705329452293,-0.0487941187885504,-0.214678620074345,0.235169070321249,0.115188533213005,0.0682796788092575,-0.0841887743500542
0.98724346169269,0.758749229086084,1.40116324407217,1.40691862403176,-0.407112831980021,-0.202214094784049,-0.64841723835863,-0.795602459441542,0.910057712922878,1.25679063382405
0.324656520273343,0.80909649940158,1.53835499704181,1.58217333112963,-0.353637991101986,-0.578469140481546,-0.398775804225283,-0.00630088852877308,1.62107723011325,1.21988511414035
-0.728561349848264,-0.512366693582672,2.57059938865209,2.35934229558472,-0.976375294620509,-0.946070308737201,-0.593653430266298,-0.643162682755375,1.00395128842139,1.12872640749011
0.512425908566128,-0.671813768475698,-1.30201723949697,-1.17109741979683,-1.49739282825373,-1.39535207735733,0.2199926682887,-0.102024742147789,0.180681559662221,0.144010578903878
0.914438736977738,0.653332432749482,-0.341598364093359,-0.526338074715136,0.531576233640969,0.473528324469702,-0.77803381084991,-1.17238512342186,1.23060348227926,0.195553577716566
-0.724523047204493,-0.00567792481478421,1.80397968768881,1.75828592841154,-0.49814956937799,-0.228767322314815,0.0888300611681844,0.255197078991473,-0.864620121907998,-0.528183727932937
-0.125074900459057,-0.622188929919233,-0.251187887219992,-0.268113530292246,0.608948576574174,1.05703894456139,-0.574136673939909,-0.453229832799278,0.605067777245389,0.0584086908057644
-0.503200017163614,-0.632009622808072,-1.12837856572254,-0.910975505209324,-0.371510565805148,-0.45587936038,0.696596983586146,0.834958427668101,0.302006622378552,0.540362596288996
-3.31703615619771,-1.80937594461052,1.27748051084516,1.28520380561061,-0.243522894422807,-0.467000460740828,0.348587531388434,0.421758687560872,0.398995450312204,0.144860456318963
-1.7015140610356,-1.66302472165413,0.908481442341007,0.50264312132526,-0.61739231588717,-0.857019926345147,0.451549378927158,0.0421039332121356,-0.953013111087225,-1.32935967200975
-0.397374098415786,-0.347080545627095,0.248308773113036,0.225916639919088,-1.49022756599379,-1.85017167937373,1.36911539169575,1.45644425143797,-0.230286681196663,-0.412848216404553
0.283253398992762,0.73507728470659,-1.17605295120096,-1.1369924118501,-0.859302146748181,-0.84868121734481,1.32491784437559,1.21905350941858,0.0797936717303068,-0.280177081855009
0.224869856525692,0.323404499961808,-0.824580179795457,-1.6733456717232,0.144151313099915,-0.242424256983604,0.244536692628243,-0.339550938186665,0.987602033541449,0.929330612326786
1.75706545556104,2.33840101582551,-0.038708048854409,-0.204800635084531,-1.13845442837251,-1.57520968055339,0.665665358586751,0.292368367508246,0.629119783696922,1.00984475182861
0.422921426305145,-0.192806469495807,-0.63363097922847,-0.473046494605494,0.608559013579335,0.350484417285483,-1.88547235036154,-1.85072709669763,1.03587853741158,0.579813607829448
0.616289308653108,0.0941444621839047,0.701236384340228,0.325777317830638,0.00999365900965459,-0.36969291358783,-0.539609295716089,-0.387728508945145,-1.18438156848886,-0.0620097998841603
-1.1626791226721,-0.990593600774672,0.0770062551383345,0.229697955294588,-0.193682072866542,-0.423448024360744,0.150978527050816,0.358290017873652,-1.09389149210442,-1.01901771230519
0.464774423518538,0.0823763360756122,1.10640547591105,0.450051553945028,-0.739366567332936,-0.664162991609575,-0.384487400217656,-0.121701557511855,0.838320366199023,0.494653103103271
-1.7930145585412,-1.65136926648479,0.0479306825127968,0.0995204894736108,-0.875887801293799,-0.354347448651484,-0.851523366866579,-1.31160144971708,0.0250885055152244,-0.367114529599149
-0.0428652584014656,0.0923402399642969,-0.643721393544369,-0.649915036620361,-0.177012769905626,-0.505482824557225,-1.48996856706074,-1.51538141084176,0.805150374630019,0.597224382939948
-0.388009895002822,-0.628202816821294,0.849585185551616,0.65703337483798,-0.966335557778881,-0.351711127930052,-1.05728612171489,-0.90265276070684,0.424433782284999,0.554614776179904
0.0445748462891541,0.243985370668262,-0.697882110191992,-0.616601443480947,-0.728616410537513,-1.75074997456684,1.72559153944869,1.89886483632691,1.06649052983696,1.28256295747436
0.0815676923460788,0.326147426149759,0.873806540792339,1.07965594812673,-0.409133931701327,-0.834330844826724,0.674651161174111,1.01635169098674,0.286724789381996,0.669462713188294
-1.45201329879072,-0.823161115036396,-1.76977503916809,0.321368932945407,-0.0526738109284939,-0.0476848297434409,-0.621685454629604,-0.62261671590908,0.800422267317398,0.683569992826566
0.145617143406969,0.120364421103666,-1.02109171977513,-0.941580720146703,-1.25287808533369,0.711968083190832,-0.972447880014681,-0.858364556885861,-0.725583077504191,-1.10254673281279
0.0394569302595771,0.84338935705388,-0.36012956978358,-0.55806105467847,1.22372452371987,1.36724508697513,0.690150374273971,0.454884587432957,0.869696494045801,1.13384104226093
-0.636483548617186,-0.187573105698446,0.0480431652646091,0.543584687043466,-0.976545971975701,-0.985644715795447,-0.147580205991797,-0.113264057765375,-0.473230936759157,-0.446567418111532
-0.32730172403003,-0.931891500512328,0.0143626531092955,-0.731164537082313,0.119041013931062,0.216308037622414,-0.605125720786579,-0.928003749322863,0.582858148924707,0.550174419007609
-0.274414678552812,-0.374472584492215,-1.17281500699901,-0.815417947889312,-1.17025551400523,-1.25734761757105,-0.916186216614819,-1.81295551186087,0.450816401198207,-0.0395810848022143
-0.247189303794764,0.942209517222685,-1.15565361969091,-1.4042441418799,-1.02307781415917,-0.266024078552264,-0.340059857521942,-0.774302775734141,1.01185941651903,1.1191237635765
-1.1039681662404,-1.80321822628235,-0.666845762963328,-0.347308400439997,-0.16177369344961,-0.661766946461697,-1.06065617436936,-1.20444294082621,1.39496998997719,0.958881849923809
-0.735421123519977,-0.620882217968535,1.41434501682377,1.91396706492832,0.279893963022968,0.189647924503255,-0.583604311972581,-0.533138350950054,-0.394297230081495,-0.843007526654002
-0.196035889681522,-0.628451577703759,0.340643554387694,1.11057605689527,-0.214416440158835,0.609426209367562,0.0709865576609787,0.173566517731087,-0.771191816704892,-0.75585982168601
0.457019522715696,0.865309082687625,0.874554311598714,1.29234644066203,2.07250407914124,1.98365408483305,0.0723276301573509,-0.205396650290308,-0.852703160715108,-0.189372414786103
0.120935782103893,-0.103266078380723,0.0503493010755781,-0.0918708606039436,0.178292359790186,0.0815941425184833,0.329439894719663,0.420228921368776,-0.281113215868585,-0.90227562280601
1.14308848130452,0.168093977167159,-0.273087706989755,-1.34538215572917,-0.107843757508185,0.240087000963975,0.334564528221171,-0.288199169449165,-0.321167756255141,-0.174172698558825
-1.73364288392224,-1.60601119526193,1.67663156713809,1.83348881269061,-1.2296092231871,-0.91650031866986,-0.842855025783492,-0.785654101089782,1.42760115849465,1.70174128497849
-1.4617689010738,-0.670876526046772,-0.545080189193555,-0.231999380985571,-0.909012158081903,-1.27097422349054,-0.301891948241947,-0.228650778677858,-0.471623509954618,-0.0406628537955534
0.233751065495146,0.531984522610745,0.339606562327794,0.251568668915774,-0.988169294222315,-0.881416229640071,2.03216625016569,1.19851330412331,1.11263878233185,0.94826877856611
-1.61261194057965,-1.28600438071095,-1.23998666372484,-1.15362636848905,0.0636152532160617,-0.128754242690647,-0.0848501549407899,-0.158076969740487,-1.3664425908414,-1.01450762850504
-0.069265144678909,0.140171595974681,-0.912122062388794,-0.976132945868207,1.04399463259058,1.07562249456108,-0.354560143309261,0.0753217819562785,0.396167085433775,-0.0409822360037877
0.933733332808606,1.19569783164303,0.712376444486859,1.02395811984947,-0.768519704174343,-1.14962778493743,-1.00896781447476,-0.72699257908526,0.155507540846759,0.275987765578739
1.63301190150139,2.0980184485607,0.76804502056788,0.642496337557843,-1.45061731840093,-1.20584094697306,0.549054024824923,1.02513359163738,-0.858473402880243,-1.00531260495806
0.0490807433142542,0.69792375114046,-0.58402505097232,-0.481910707737444,1.2959263684345,0.37850125611012,1.8938872087116,1.92365548614725,0.209724598671886,0.548928163803005
