"V1","V2","V3","V4"
0,3.98913119388222e-05,0.771689984763211,0.21961737277114
0,0,0.737236468947766,0.119129432883235
0.014681516850316,0.130574053280721,0.471022562996564,0.225745711852091
0,0,0.00311433444436604,0.884596363454198
0,0,0.665662886572984,0.432566886681376
0.95902084777587,0.857841164466326,0.960702885837405,0.100715066251545
0.651814259017029,0.157491105497676,0.888478632144399,0.231725634113818
0,0,0.3119216022498,0.181080248250218
0.428924330805863,0.134156502828414,0.0283082918918607,0.682303890512569
0.0624622529848391,0.0344173336204048,0.899628405438698,0.130103952842836
0.00307637946031036,0,0.750935659639597,0.487306688424891
0.93356113412168,0.493704647582345,0.604079514984327,0.298045613107436
0.610881988288398,0.965678729462016,0.00116492672327628,0.485855748747871
0.122299922886064,0.562328702200962,0.62060106377165,0.958555354082766
0,0,0.8157723235848,0.854706045209954
0.604784379726727,0.225991053359042,0.073918659440886,0.0842178218650069
0.0678340025684405,0.00178802396422761,0.00176745330474559,0.107316596761639
0.27425315964075,0.833843881786582,0.39025059396844,0.630542592609548
0,0,0.000242294589618108,0.29110524887682
0.30612889804175,0.958212534809436,0.592939721390094,0.747354132368912
0,0,0.864643503778225,0.321772098473232
0,0,0.149910354427945,0.535115862218027
0,0,0.756199957005624,0.210687550667487
0,0,0.0314395441446551,0.109167632913128
0,0,0.908767886488187,0.341809253347875
0.806880191459407,0.527174902368958,0.810580151190385,0.206355568180226
0.501499004717989,0.770871607422663,0.0886113750049782,0.485445519996351
0.651055030650904,0.645576186342529,0.353265181523654,0.440942450739794
0.856171330117874,0.580138150495948,4.44089209850063e-16,0
0.823867903215331,0.722793494802131,0.128995617649439,0.211013759816014
0.522678309764372,1.39879723359826e-08,0.267693172196766,0.13270531413464
0.00044658476052617,0.0705541556305935,0.251844596517443,0.0501257109069528
0.223776229304703,0.867867178217706,0.890736249945925,0.203691432730059
0.579023737909807,0.319920983772553,0.820096214437838,0.0508707937847332
9.00164432326989e-07,0.863413557743108,0.127819587254814,0.300700779008086
0.985545246518731,0.819425797308212,0.856817760479772,0.650256684522848
0,0.000101879875632482,0.506733162937131,0.681916327937749
0.902623586273227,0.0840623663463338,0.400981522641269,0.648153531593179
0.811014354418182,0.878942506280792,0.180071305368609,0.952095087798602
0.354053491785586,0.998249053179908,0.569272188445519,0.07989847880795
0.224410860146817,0.878245946030557,0.5974871935752,0.452987660181137
0,0,0.175732149695849,0.672008821250117
0,0,0.252968650656757,0.941857170476156
0,0,0.228746405298308,0.0438832765766799
0.74171761969011,0.12651287192154,0.487342494537348,0.065168916061296
0.393485560816019,0.484807590416445,0.460995790311809,0.782796588014407
0.796043877297958,0.485670559249158,0.651499839285083,0.549382925813368
0.696514097388166,0.547284590678484,0.0123021255280198,0.569557007729879
0.468083815249267,0.658382563841493,0.242112920116334,0.845321778987459
0.887007053200944,0.659644050360079,0.0976130963199795,0.699603481944225
0.371776381404999,0.776742249974796,0.188299670466792,0.601428694408855
0.50640400358832,0.379518290099935,0.606955253587729,0.953106612998785
0.452241136345953,0.351795833869794,0.993435984815699,0.313428168533898
0.483364847350172,0.120585191776111,0.865417075739258,0.58679964945448
0.406073758888233,0.73680084916191,0.186464639732382,0.512833814867466
0.582672996879554,0.285344261220604,0.842007684887337,0.300245163882417
0.917175480938021,0.717959515963855,0.611816169955924,0.256505824594015
0.272347330024663,0.200582484346129,0.316174795139476,0.800642491239199
0,0,0.170876339117337,0.196212478415486
0.36633710691729,0.222159337129952,4.94944605236025e-05,0.678718722184505
0,0,0.603245017351087,0.538048425457654
0.840976580846619,0.366149731576988,0.157308851415231,0.948216656075614
0.325899419698698,0.80044037001964,0.0905564479876817,0.377129335768565
0.350769092291787,0.84827636172244,0.274000196907332,0.163479721411359
0.794623624992429,0.597930974310505,0.908039230283898,0.711206207905365
0.489409456904649,0.748746151949689,0.860834638041911,0.0815018172840376
0,0,0.020875176965949,0
0.29403106710587,0.608273577002158,0.747975209436881,0.0580590195083834
0.414086274990611,0.236349352584007,0.255517512610353,0.270808877964404
0.000340347358925408,0,0.0561206990935286,0.665893709503539
0,0,0.780106738499445,0.0898467655405073
0.679105844069726,0.650251806877527,0.0449237857872942,0.052717320924127
0,0,0.620830776368433,0.998718701757317
0.221839498882969,0.924882981441899,0.283787213493204,0.256762069755037
0.739840824029953,0.106254215119769,0.965195495989587,0.150759883280384
0,0,0.970827842109031,0.73330919344738
0.947380472846708,0.68703058699917,0.113670295630682,0.551266521803738
0,0,0.555084112040321,0.986934182986547
0.172114417808951,0.453336158851374,0.60060941179158,0.554636560936073
